ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion,Frecuencia de mantenimiento correctivo
34333,278,2022-10-01,Correctivo,3405,8,Ubicacion_B,74
34334,278,2022-10-14,Correctivo,3838,1,Ubicacion_B,74
34335,278,2022-11-24,Correctivo,4976,3,Ubicacion_B,74
34336,278,2022-12-13,Correctivo,1703,10,Ubicacion_B,74
34337,278,2023-01-06,Correctivo,3196,11,Ubicacion_B,74
34338,278,2023-01-07,Correctivo,1743,18,Ubicacion_B,74
34339,278,2023-02-27,Correctivo,4573,2,Ubicacion_B,74
34340,278,2023-03-03,Correctivo,1695,20,Ubicacion_B,74
34341,278,2023-05-22,Correctivo,2646,14,Ubicacion_B,74
34342,278,2023-05-29,Correctivo,4180,8,Ubicacion_B,74
34343,278,2023-06-18,Correctivo,4488,4,Ubicacion_B,74
34344,278,2023-06-30,Correctivo,1908,24,Ubicacion_B,74
34345,278,2023-07-09,Correctivo,2364,16,Ubicacion_B,74
34346,278,2023-07-10,Correctivo,4662,15,Ubicacion_B,74
34347,278,2023-07-23,Correctivo,1769,2,Ubicacion_B,74
34348,278,2023-07-24,Correctivo,3709,11,Ubicacion_B,74
34349,278,2023-08-13,Correctivo,3750,17,Ubicacion_B,74
34350,278,2023-08-15,Correctivo,3588,13,Ubicacion_B,74
34351,278,2023-08-19,Correctivo,3142,23,Ubicacion_B,74
34352,278,2023-08-25,Correctivo,3164,1,Ubicacion_B,74
34353,278,2023-09-10,Correctivo,1620,18,Ubicacion_B,74
34354,278,2023-09-11,Correctivo,3093,24,Ubicacion_B,74
34355,278,2023-10-09,Correctivo,3708,3,Ubicacion_B,74
34356,278,2023-10-21,Correctivo,2228,13,Ubicacion_B,74
34357,278,2023-10-28,Correctivo,746,9,Ubicacion_B,74
34358,278,2023-12-12,Correctivo,2013,16,Ubicacion_B,74
34359,278,2023-12-20,Correctivo,870,12,Ubicacion_B,74
34360,278,2024-01-13,Correctivo,4494,16,Ubicacion_B,74
34361,278,2024-01-19,Correctivo,3699,18,Ubicacion_B,74
34362,278,2024-01-25,Correctivo,3410,12,Ubicacion_B,74
34363,278,2024-03-18,Correctivo,1317,21,Ubicacion_B,74
34364,278,2024-03-25,Correctivo,4371,23,Ubicacion_B,74
34365,278,2024-04-16,Correctivo,624,15,Ubicacion_B,74
34366,278,2024-04-17,Correctivo,939,13,Ubicacion_B,74
34367,278,2024-05-17,Correctivo,1121,23,Ubicacion_B,74
34368,278,2024-06-17,Correctivo,1579,7,Ubicacion_B,74
34369,278,2024-07-05,Correctivo,1189,23,Ubicacion_B,74
34370,278,2024-08-01,Correctivo,653,24,Ubicacion_B,74
34371,278,2024-09-12,Correctivo,3148,21,Ubicacion_B,74
34372,278,2024-09-23,Correctivo,3977,10,Ubicacion_B,74
34373,278,2024-11-03,Correctivo,1500,11,Ubicacion_B,74
34374,278,2024-11-04,Correctivo,3482,18,Ubicacion_B,74
34375,278,2024-11-10,Correctivo,685,12,Ubicacion_B,74
34376,278,2024-11-22,Correctivo,1158,7,Ubicacion_B,74
34377,278,2021-02-19,Preventivo,930,2,Ubicacion_B,74
34378,278,2021-03-29,Preventivo,518,1,Ubicacion_B,74
34379,278,2021-05-09,Preventivo,350,1,Ubicacion_B,74
34380,278,2021-06-18,Preventivo,916,1,Ubicacion_B,74
34381,278,2021-07-22,Preventivo,943,1,Ubicacion_B,74
34382,278,2021-08-24,Preventivo,259,1,Ubicacion_B,74
34383,278,2021-09-27,Preventivo,938,2,Ubicacion_B,74
34384,278,2021-10-31,Preventivo,918,2,Ubicacion_B,74
34385,278,2021-12-07,Preventivo,809,2,Ubicacion_B,74
34386,278,2022-01-20,Preventivo,468,1,Ubicacion_B,74
34387,278,2022-03-08,Preventivo,859,1,Ubicacion_B,74
34388,278,2022-04-14,Preventivo,694,1,Ubicacion_B,74
34389,278,2022-05-19,Preventivo,248,1,Ubicacion_B,74
34390,278,2022-06-21,Preventivo,111,2,Ubicacion_B,74
34391,278,2022-08-05,Preventivo,861,2,Ubicacion_B,74
34392,278,2022-09-09,Preventivo,419,2,Ubicacion_B,74
34393,278,2022-10-18,Preventivo,680,1,Ubicacion_B,74
34394,278,2022-11-22,Preventivo,446,1,Ubicacion_B,74
34395,278,2022-12-29,Preventivo,274,1,Ubicacion_B,74
34396,278,2023-02-13,Preventivo,528,1,Ubicacion_B,74
34397,278,2023-03-19,Preventivo,557,2,Ubicacion_B,74
34398,278,2023-04-26,Preventivo,491,2,Ubicacion_B,74
34399,278,2023-06-02,Preventivo,211,1,Ubicacion_B,74
34400,278,2023-07-06,Preventivo,266,1,Ubicacion_B,74
34401,278,2023-08-14,Preventivo,220,1,Ubicacion_B,74
34402,278,2023-09-22,Preventivo,390,1,Ubicacion_B,74
34403,278,2023-10-26,Preventivo,368,2,Ubicacion_B,74
34404,278,2023-12-01,Preventivo,264,1,Ubicacion_B,74
34405,278,2024-01-09,Preventivo,448,2,Ubicacion_B,74
34406,278,2024-02-21,Preventivo,618,2,Ubicacion_B,74
34407,278,2024-04-02,Preventivo,522,1,Ubicacion_B,74
34408,278,2024-05-09,Preventivo,420,2,Ubicacion_B,74
34409,278,2024-06-27,Preventivo,807,2,Ubicacion_B,74
34410,278,2024-08-03,Preventivo,523,1,Ubicacion_B,74
34411,278,2024-09-13,Preventivo,265,2,Ubicacion_B,74
34412,278,2024-10-29,Preventivo,838,1,Ubicacion_B,74
34413,278,2024-12-14,Preventivo,558,2,Ubicacion_B,74
34414,279,2021-01-07,Correctivo,3708,16,Ubicacion_A,88
34415,279,2021-01-18,Correctivo,4103,13,Ubicacion_A,88
34416,279,2021-01-19,Correctivo,1216,15,Ubicacion_A,88
34417,279,2021-03-16,Correctivo,4448,16,Ubicacion_A,88
34418,279,2021-03-18,Correctivo,3889,8,Ubicacion_A,88
34419,279,2021-04-01,Correctivo,2331,22,Ubicacion_A,88
34420,279,2021-04-13,Correctivo,3076,24,Ubicacion_A,88
34421,279,2021-04-20,Correctivo,3594,21,Ubicacion_A,88
34422,279,2021-04-21,Correctivo,3646,9,Ubicacion_A,88
34423,279,2021-05-15,Correctivo,1644,21,Ubicacion_A,88
34424,279,2021-05-19,Correctivo,4853,11,Ubicacion_A,88
34425,279,2021-06-04,Correctivo,3325,24,Ubicacion_A,88
34426,279,2021-06-07,Correctivo,1468,3,Ubicacion_A,88
34427,279,2021-07-13,Correctivo,4519,9,Ubicacion_A,88
34428,279,2021-07-25,Correctivo,1825,22,Ubicacion_A,88
34429,279,2021-08-14,Correctivo,2881,21,Ubicacion_A,88
34430,279,2021-08-29,Correctivo,2834,9,Ubicacion_A,88
34431,279,2021-09-09,Correctivo,2519,16,Ubicacion_A,88
34432,279,2021-09-30,Correctivo,1019,1,Ubicacion_A,88
34433,279,2021-10-07,Correctivo,2717,24,Ubicacion_A,88
34434,279,2021-10-20,Correctivo,667,2,Ubicacion_A,88
34435,279,2021-10-23,Correctivo,1861,13,Ubicacion_A,88
34436,279,2021-10-30,Correctivo,1517,4,Ubicacion_A,88
34437,279,2021-12-07,Correctivo,4556,10,Ubicacion_A,88
34438,279,2022-01-06,Correctivo,2976,10,Ubicacion_A,88
34439,279,2022-01-20,Correctivo,3859,4,Ubicacion_A,88
34440,279,2022-03-20,Correctivo,1888,15,Ubicacion_A,88
34441,279,2022-04-02,Correctivo,4021,16,Ubicacion_A,88
34442,279,2022-04-30,Correctivo,1235,21,Ubicacion_A,88
34443,279,2022-05-11,Correctivo,700,16,Ubicacion_A,88
34444,279,2022-07-07,Correctivo,2573,14,Ubicacion_A,88
34445,279,2022-07-28,Correctivo,2207,21,Ubicacion_A,88
34446,279,2022-08-24,Correctivo,1712,22,Ubicacion_A,88
34447,279,2022-09-11,Correctivo,1179,15,Ubicacion_A,88
34448,279,2022-09-19,Correctivo,3148,18,Ubicacion_A,88
34449,279,2022-10-18,Correctivo,4665,16,Ubicacion_A,88
34450,279,2022-11-19,Correctivo,3230,20,Ubicacion_A,88
34451,279,2022-12-14,Correctivo,4567,22,Ubicacion_A,88
34452,279,2022-12-30,Correctivo,4259,6,Ubicacion_A,88
34453,279,2023-01-28,Correctivo,4147,1,Ubicacion_A,88
34454,279,2023-01-31,Correctivo,4188,12,Ubicacion_A,88
34455,279,2023-03-04,Correctivo,815,4,Ubicacion_A,88
34456,279,2023-03-10,Correctivo,3306,21,Ubicacion_A,88
34457,279,2023-03-13,Correctivo,500,10,Ubicacion_A,88
34458,279,2023-03-25,Correctivo,773,14,Ubicacion_A,88
34459,279,2023-03-30,Correctivo,3037,6,Ubicacion_A,88
34460,279,2023-04-22,Correctivo,1820,11,Ubicacion_A,88
34461,279,2023-04-26,Correctivo,819,12,Ubicacion_A,88
34462,279,2023-05-18,Correctivo,1462,9,Ubicacion_A,88
34463,279,2023-05-24,Correctivo,3296,13,Ubicacion_A,88
34464,279,2023-06-05,Correctivo,2855,19,Ubicacion_A,88
34465,279,2023-06-16,Correctivo,2387,7,Ubicacion_A,88
34466,279,2023-08-22,Correctivo,4355,12,Ubicacion_A,88
34467,279,2023-09-15,Correctivo,1085,3,Ubicacion_A,88
34468,279,2023-09-24,Correctivo,4213,20,Ubicacion_A,88
34469,279,2023-10-02,Correctivo,4573,4,Ubicacion_A,88
34470,279,2023-10-18,Correctivo,1165,7,Ubicacion_A,88
34471,279,2023-11-18,Correctivo,693,24,Ubicacion_A,88
34472,279,2023-11-22,Correctivo,4928,16,Ubicacion_A,88
34473,279,2023-12-03,Correctivo,4795,14,Ubicacion_A,88
34474,279,2023-12-06,Correctivo,3695,9,Ubicacion_A,88
34475,279,2024-01-01,Correctivo,3351,19,Ubicacion_A,88
34476,279,2024-01-12,Correctivo,4982,10,Ubicacion_A,88
34477,279,2024-01-14,Correctivo,1623,10,Ubicacion_A,88
34478,279,2024-01-18,Correctivo,4216,1,Ubicacion_A,88
34479,279,2024-02-15,Correctivo,2133,14,Ubicacion_A,88
34480,279,2024-02-21,Correctivo,4715,11,Ubicacion_A,88
34481,279,2024-03-15,Correctivo,3289,2,Ubicacion_A,88
34482,279,2024-04-10,Correctivo,1141,11,Ubicacion_A,88
34483,279,2024-04-20,Correctivo,667,2,Ubicacion_A,88
34484,279,2024-05-14,Correctivo,2916,18,Ubicacion_A,88
34485,279,2024-06-07,Correctivo,1765,3,Ubicacion_A,88
34486,279,2024-06-10,Correctivo,2236,6,Ubicacion_A,88
34487,279,2024-06-12,Correctivo,3776,4,Ubicacion_A,88
34488,279,2024-06-23,Correctivo,2704,18,Ubicacion_A,88
34489,279,2024-07-16,Correctivo,2602,5,Ubicacion_A,88
34490,279,2024-08-07,Correctivo,3495,10,Ubicacion_A,88
34491,279,2024-09-22,Correctivo,4301,5,Ubicacion_A,88
34492,279,2024-10-01,Correctivo,1640,23,Ubicacion_A,88
34493,279,2024-10-04,Correctivo,3454,7,Ubicacion_A,88
34494,279,2024-10-06,Correctivo,1269,20,Ubicacion_A,88
34495,279,2024-10-31,Correctivo,4062,9,Ubicacion_A,88
34496,279,2024-11-01,Correctivo,3656,11,Ubicacion_A,88
34497,279,2024-11-10,Correctivo,874,15,Ubicacion_A,88
34498,279,2024-11-16,Correctivo,1694,14,Ubicacion_A,88
34499,279,2024-11-23,Correctivo,1417,22,Ubicacion_A,88
34500,279,2024-12-24,Correctivo,4834,5,Ubicacion_A,88
34501,279,2024-12-25,Correctivo,694,21,Ubicacion_A,88
34502,279,2021-01-20,Preventivo,583,2,Ubicacion_A,88
34503,279,2021-02-11,Preventivo,390,1,Ubicacion_A,88
34504,279,2021-03-08,Preventivo,777,1,Ubicacion_A,88
34505,279,2021-03-28,Preventivo,897,2,Ubicacion_A,88
34506,279,2021-04-23,Preventivo,928,2,Ubicacion_A,88
34507,279,2021-05-17,Preventivo,204,2,Ubicacion_A,88
34508,279,2021-06-07,Preventivo,822,2,Ubicacion_A,88
34509,279,2021-07-03,Preventivo,836,2,Ubicacion_A,88
34510,279,2021-07-26,Preventivo,127,1,Ubicacion_A,88
34511,279,2021-08-16,Preventivo,469,1,Ubicacion_A,88
34512,279,2021-09-05,Preventivo,382,2,Ubicacion_A,88
34513,279,2021-10-01,Preventivo,399,1,Ubicacion_A,88
34514,279,2021-10-25,Preventivo,290,2,Ubicacion_A,88
34515,279,2021-11-14,Preventivo,840,2,Ubicacion_A,88
34516,279,2021-12-09,Preventivo,713,2,Ubicacion_A,88
34517,279,2021-12-28,Preventivo,789,1,Ubicacion_A,88
34518,279,2022-01-22,Preventivo,374,1,Ubicacion_A,88
34519,279,2022-02-10,Preventivo,571,1,Ubicacion_A,88
34520,279,2022-03-06,Preventivo,219,2,Ubicacion_A,88
34521,279,2022-03-26,Preventivo,839,2,Ubicacion_A,88
34522,279,2022-04-18,Preventivo,791,2,Ubicacion_A,88
34523,279,2022-05-11,Preventivo,844,2,Ubicacion_A,88
34524,279,2022-06-03,Preventivo,614,1,Ubicacion_A,88
34525,279,2022-06-21,Preventivo,870,2,Ubicacion_A,88
34526,279,2022-07-14,Preventivo,625,2,Ubicacion_A,88
34527,279,2022-08-04,Preventivo,415,2,Ubicacion_A,88
34528,279,2022-08-27,Preventivo,308,2,Ubicacion_A,88
34529,279,2022-09-17,Preventivo,325,1,Ubicacion_A,88
34530,279,2022-10-12,Preventivo,877,1,Ubicacion_A,88
34531,279,2022-11-04,Preventivo,519,1,Ubicacion_A,88
34532,279,2022-11-22,Preventivo,270,2,Ubicacion_A,88
34533,279,2022-12-11,Preventivo,567,2,Ubicacion_A,88
34534,279,2022-12-30,Preventivo,343,1,Ubicacion_A,88
34535,279,2023-01-20,Preventivo,385,1,Ubicacion_A,88
34536,279,2023-02-14,Preventivo,340,2,Ubicacion_A,88
34537,279,2023-03-10,Preventivo,737,2,Ubicacion_A,88
34538,279,2023-03-28,Preventivo,802,2,Ubicacion_A,88
34539,279,2023-04-19,Preventivo,823,1,Ubicacion_A,88
34540,279,2023-05-07,Preventivo,588,1,Ubicacion_A,88
34541,279,2023-05-30,Preventivo,736,2,Ubicacion_A,88
34542,279,2023-06-19,Preventivo,769,2,Ubicacion_A,88
34543,279,2023-07-14,Preventivo,966,1,Ubicacion_A,88
34544,279,2023-08-05,Preventivo,436,1,Ubicacion_A,88
34545,279,2023-08-25,Preventivo,299,1,Ubicacion_A,88
34546,279,2023-09-20,Preventivo,822,2,Ubicacion_A,88
34547,279,2023-10-15,Preventivo,137,2,Ubicacion_A,88
34548,279,2023-11-10,Preventivo,608,2,Ubicacion_A,88
34549,279,2023-12-06,Preventivo,183,1,Ubicacion_A,88
34550,279,2023-12-27,Preventivo,954,1,Ubicacion_A,88
34551,279,2024-01-14,Preventivo,646,1,Ubicacion_A,88
34552,279,2024-02-09,Preventivo,936,1,Ubicacion_A,88
34553,279,2024-03-05,Preventivo,431,1,Ubicacion_A,88
34554,279,2024-03-25,Preventivo,370,2,Ubicacion_A,88
34555,279,2024-04-13,Preventivo,713,2,Ubicacion_A,88
34556,279,2024-05-09,Preventivo,385,2,Ubicacion_A,88
34557,279,2024-05-28,Preventivo,812,2,Ubicacion_A,88
34558,279,2024-06-21,Preventivo,480,2,Ubicacion_A,88
34559,279,2024-07-12,Preventivo,570,1,Ubicacion_A,88
34560,279,2024-08-03,Preventivo,262,1,Ubicacion_A,88
34561,279,2024-08-23,Preventivo,749,2,Ubicacion_A,88
34562,279,2024-09-12,Preventivo,490,1,Ubicacion_A,88
34563,279,2024-10-06,Preventivo,300,1,Ubicacion_A,88
34564,279,2024-10-24,Preventivo,540,1,Ubicacion_A,88
34565,279,2024-11-15,Preventivo,624,2,Ubicacion_A,88
34566,279,2024-12-05,Preventivo,994,1,Ubicacion_A,88
34567,279,2024-12-26,Preventivo,351,1,Ubicacion_A,88
34568,280,2021-01-03,Correctivo,2303,22,Ubicacion_C,71
34569,280,2021-03-12,Correctivo,1091,19,Ubicacion_C,71
34570,280,2021-04-03,Correctivo,4309,15,Ubicacion_C,71
34571,280,2021-04-05,Correctivo,2049,7,Ubicacion_C,71
34572,280,2021-05-02,Correctivo,2395,8,Ubicacion_C,71
34573,280,2021-05-13,Correctivo,3306,2,Ubicacion_C,71
34574,280,2021-05-24,Correctivo,2000,15,Ubicacion_C,71
34575,280,2021-06-17,Correctivo,3697,16,Ubicacion_C,71
34576,280,2021-07-03,Correctivo,1641,10,Ubicacion_C,71
34577,280,2021-07-19,Correctivo,2817,13,Ubicacion_C,71
34578,280,2021-07-26,Correctivo,1367,6,Ubicacion_C,71
34579,280,2021-08-26,Correctivo,2963,20,Ubicacion_C,71
34580,280,2021-09-06,Correctivo,4045,12,Ubicacion_C,71
34581,280,2021-09-07,Correctivo,2270,1,Ubicacion_C,71
34582,280,2021-10-10,Correctivo,2702,8,Ubicacion_C,71
34583,280,2022-01-03,Correctivo,1941,9,Ubicacion_C,71
34584,280,2022-01-16,Correctivo,4835,14,Ubicacion_C,71
34585,280,2022-01-22,Correctivo,4816,22,Ubicacion_C,71
34586,280,2022-02-13,Correctivo,3121,14,Ubicacion_C,71
34587,280,2022-03-01,Correctivo,4673,15,Ubicacion_C,71
34588,280,2022-03-11,Correctivo,2756,13,Ubicacion_C,71
34589,280,2022-03-23,Correctivo,971,21,Ubicacion_C,71
34590,280,2022-04-07,Correctivo,4117,13,Ubicacion_C,71
34591,280,2022-04-26,Correctivo,1554,3,Ubicacion_C,71
34592,280,2022-06-12,Correctivo,4473,24,Ubicacion_C,71
34593,280,2022-06-15,Correctivo,2885,7,Ubicacion_C,71
34594,280,2022-06-29,Correctivo,1396,13,Ubicacion_C,71
34595,280,2022-07-18,Correctivo,527,17,Ubicacion_C,71
34596,280,2022-08-05,Correctivo,1851,7,Ubicacion_C,71
34597,280,2022-08-27,Correctivo,979,11,Ubicacion_C,71
34598,280,2022-10-12,Correctivo,4833,12,Ubicacion_C,71
34599,280,2022-10-21,Correctivo,3458,9,Ubicacion_C,71
34600,280,2022-11-26,Correctivo,4432,11,Ubicacion_C,71
34601,280,2022-11-30,Correctivo,1548,19,Ubicacion_C,71
34602,280,2022-12-19,Correctivo,2093,20,Ubicacion_C,71
34603,280,2022-12-23,Correctivo,1858,1,Ubicacion_C,71
34604,280,2022-12-27,Correctivo,4888,19,Ubicacion_C,71
34605,280,2023-01-06,Correctivo,2832,16,Ubicacion_C,71
34606,280,2023-01-27,Correctivo,2552,2,Ubicacion_C,71
34607,280,2023-04-06,Correctivo,1269,12,Ubicacion_C,71
34608,280,2023-05-02,Correctivo,4382,9,Ubicacion_C,71
34609,280,2023-05-21,Correctivo,4730,24,Ubicacion_C,71
34610,280,2023-05-30,Correctivo,2159,18,Ubicacion_C,71
34611,280,2023-06-02,Correctivo,3114,10,Ubicacion_C,71
34612,280,2023-06-18,Correctivo,2625,6,Ubicacion_C,71
34613,280,2023-06-24,Correctivo,4839,14,Ubicacion_C,71
34614,280,2023-06-29,Correctivo,4091,10,Ubicacion_C,71
34615,280,2023-08-20,Correctivo,736,12,Ubicacion_C,71
34616,280,2023-08-29,Correctivo,2340,17,Ubicacion_C,71
34617,280,2023-09-12,Correctivo,3167,7,Ubicacion_C,71
34618,280,2023-09-29,Correctivo,1684,18,Ubicacion_C,71
34619,280,2023-10-03,Correctivo,2268,2,Ubicacion_C,71
34620,280,2023-10-20,Correctivo,2755,7,Ubicacion_C,71
34621,280,2023-11-07,Correctivo,3192,4,Ubicacion_C,71
34622,280,2023-11-28,Correctivo,4097,15,Ubicacion_C,71
34623,280,2023-12-08,Correctivo,1808,10,Ubicacion_C,71
34624,280,2023-12-11,Correctivo,538,15,Ubicacion_C,71
34625,280,2024-01-08,Correctivo,2191,21,Ubicacion_C,71
34626,280,2024-01-23,Correctivo,3815,24,Ubicacion_C,71
34627,280,2024-02-08,Correctivo,2901,8,Ubicacion_C,71
34628,280,2024-05-13,Correctivo,3641,8,Ubicacion_C,71
34629,280,2024-05-22,Correctivo,4692,7,Ubicacion_C,71
34630,280,2024-06-02,Correctivo,4267,12,Ubicacion_C,71
34631,280,2024-06-05,Correctivo,646,8,Ubicacion_C,71
34632,280,2024-07-24,Correctivo,4650,14,Ubicacion_C,71
34633,280,2024-08-01,Correctivo,1608,21,Ubicacion_C,71
34634,280,2024-08-14,Correctivo,744,21,Ubicacion_C,71
34635,280,2024-11-04,Correctivo,2669,17,Ubicacion_C,71
34636,280,2024-11-21,Correctivo,3756,14,Ubicacion_C,71
34637,280,2024-12-09,Correctivo,4844,20,Ubicacion_C,71
34638,280,2024-12-30,Correctivo,2620,1,Ubicacion_C,71
34639,280,2021-01-25,Preventivo,874,2,Ubicacion_C,71
34640,280,2021-02-19,Preventivo,551,2,Ubicacion_C,71
34641,280,2021-03-18,Preventivo,247,1,Ubicacion_C,71
34642,280,2021-04-07,Preventivo,966,2,Ubicacion_C,71
34643,280,2021-05-04,Preventivo,452,2,Ubicacion_C,71
34644,280,2021-06-01,Preventivo,201,1,Ubicacion_C,71
34645,280,2021-06-28,Preventivo,383,1,Ubicacion_C,71
34646,280,2021-07-24,Preventivo,418,2,Ubicacion_C,71
34647,280,2021-08-13,Preventivo,894,2,Ubicacion_C,71
34648,280,2021-09-05,Preventivo,733,1,Ubicacion_C,71
34649,280,2021-10-03,Preventivo,437,2,Ubicacion_C,71
34650,280,2021-10-28,Preventivo,221,2,Ubicacion_C,71
34651,280,2021-11-25,Preventivo,985,2,Ubicacion_C,71
34652,280,2021-12-23,Preventivo,695,2,Ubicacion_C,71
34653,280,2022-01-19,Preventivo,787,1,Ubicacion_C,71
34654,280,2022-02-08,Preventivo,807,1,Ubicacion_C,71
34655,280,2022-03-07,Preventivo,946,2,Ubicacion_C,71
34656,280,2022-04-03,Preventivo,446,2,Ubicacion_C,71
34657,280,2022-04-25,Preventivo,873,1,Ubicacion_C,71
34658,280,2022-05-24,Preventivo,497,1,Ubicacion_C,71
34659,280,2022-06-19,Preventivo,907,1,Ubicacion_C,71
34660,280,2022-07-09,Preventivo,284,1,Ubicacion_C,71
34661,280,2022-08-01,Preventivo,341,1,Ubicacion_C,71
34662,280,2022-08-22,Preventivo,210,2,Ubicacion_C,71
34663,280,2022-09-16,Preventivo,611,1,Ubicacion_C,71
34664,280,2022-10-13,Preventivo,159,2,Ubicacion_C,71
34665,280,2022-11-05,Preventivo,974,2,Ubicacion_C,71
34666,280,2022-11-30,Preventivo,102,2,Ubicacion_C,71
34667,280,2022-12-24,Preventivo,257,1,Ubicacion_C,71
34668,280,2023-01-22,Preventivo,651,2,Ubicacion_C,71
34669,280,2023-02-18,Preventivo,770,2,Ubicacion_C,71
34670,280,2023-03-15,Preventivo,352,2,Ubicacion_C,71
34671,280,2023-04-04,Preventivo,171,2,Ubicacion_C,71
34672,280,2023-04-30,Preventivo,495,2,Ubicacion_C,71
34673,280,2023-05-19,Preventivo,268,2,Ubicacion_C,71
34674,280,2023-06-12,Preventivo,844,2,Ubicacion_C,71
34675,280,2023-07-09,Preventivo,574,1,Ubicacion_C,71
34676,280,2023-07-31,Preventivo,795,1,Ubicacion_C,71
34677,280,2023-08-20,Preventivo,544,2,Ubicacion_C,71
34678,280,2023-09-13,Preventivo,990,1,Ubicacion_C,71
34679,280,2023-10-07,Preventivo,814,2,Ubicacion_C,71
34680,280,2023-10-27,Preventivo,948,2,Ubicacion_C,71
34681,280,2023-11-18,Preventivo,557,2,Ubicacion_C,71
34682,280,2023-12-10,Preventivo,700,1,Ubicacion_C,71
34683,280,2024-01-07,Preventivo,868,2,Ubicacion_C,71
34684,280,2024-02-02,Preventivo,689,1,Ubicacion_C,71
34685,280,2024-03-01,Preventivo,514,2,Ubicacion_C,71
34686,280,2024-03-21,Preventivo,761,1,Ubicacion_C,71
34687,280,2024-04-14,Preventivo,693,2,Ubicacion_C,71
34688,280,2024-05-05,Preventivo,562,1,Ubicacion_C,71
34689,280,2024-05-26,Preventivo,530,2,Ubicacion_C,71
34690,280,2024-06-18,Preventivo,951,1,Ubicacion_C,71
34691,280,2024-07-10,Preventivo,695,2,Ubicacion_C,71
34692,280,2024-08-03,Preventivo,595,2,Ubicacion_C,71
34693,280,2024-08-28,Preventivo,881,2,Ubicacion_C,71
34694,280,2024-09-25,Preventivo,609,2,Ubicacion_C,71
34695,280,2024-10-21,Preventivo,661,1,Ubicacion_C,71
34696,280,2024-11-18,Preventivo,719,1,Ubicacion_C,71
34697,280,2024-12-16,Preventivo,837,1,Ubicacion_C,71
34698,281,2021-01-13,Correctivo,4822,24,Ubicacion_B,72
34699,281,2021-01-19,Correctivo,3056,6,Ubicacion_B,72
34700,281,2021-02-02,Correctivo,1725,4,Ubicacion_B,72
34701,281,2021-02-04,Correctivo,3266,24,Ubicacion_B,72
34702,281,2021-02-07,Correctivo,971,3,Ubicacion_B,72
34703,281,2021-02-12,Correctivo,2690,5,Ubicacion_B,72
34704,281,2021-03-09,Correctivo,1744,5,Ubicacion_B,72
34705,281,2021-04-23,Correctivo,3108,2,Ubicacion_B,72
34706,281,2021-04-27,Correctivo,1899,3,Ubicacion_B,72
34707,281,2021-05-04,Correctivo,2781,19,Ubicacion_B,72
34708,281,2021-05-07,Correctivo,2051,14,Ubicacion_B,72
34709,281,2021-05-10,Correctivo,2750,5,Ubicacion_B,72
34710,281,2021-05-12,Correctivo,3280,8,Ubicacion_B,72
34711,281,2021-05-30,Correctivo,4710,11,Ubicacion_B,72
34712,281,2021-06-07,Correctivo,1648,7,Ubicacion_B,72
34713,281,2021-06-13,Correctivo,1011,12,Ubicacion_B,72
34714,281,2021-07-15,Correctivo,2273,20,Ubicacion_B,72
34715,281,2021-08-10,Correctivo,2660,18,Ubicacion_B,72
34716,281,2021-09-01,Correctivo,4431,16,Ubicacion_B,72
34717,281,2021-09-03,Correctivo,1081,13,Ubicacion_B,72
34718,281,2021-10-07,Correctivo,3418,10,Ubicacion_B,72
34719,281,2021-11-27,Correctivo,4747,12,Ubicacion_B,72
34720,281,2021-11-30,Correctivo,3665,14,Ubicacion_B,72
34721,281,2021-12-07,Correctivo,1457,23,Ubicacion_B,72
34722,281,2021-12-20,Correctivo,3465,4,Ubicacion_B,72
34723,281,2022-02-26,Correctivo,4998,11,Ubicacion_B,72
34724,281,2022-03-02,Correctivo,2047,3,Ubicacion_B,72
34725,281,2022-04-08,Correctivo,2327,24,Ubicacion_B,72
34726,281,2022-05-11,Correctivo,4937,6,Ubicacion_B,72
34727,281,2022-06-01,Correctivo,806,18,Ubicacion_B,72
34728,281,2022-06-04,Correctivo,1067,2,Ubicacion_B,72
34729,281,2022-07-01,Correctivo,4245,16,Ubicacion_B,72
34730,281,2022-07-24,Correctivo,4380,22,Ubicacion_B,72
34731,281,2022-07-30,Correctivo,815,24,Ubicacion_B,72
34732,281,2022-08-17,Correctivo,2475,9,Ubicacion_B,72
34733,281,2022-08-27,Correctivo,3824,10,Ubicacion_B,72
34734,281,2022-08-30,Correctivo,1798,13,Ubicacion_B,72
34735,281,2022-09-15,Correctivo,4072,7,Ubicacion_B,72
34736,281,2022-09-16,Correctivo,3218,24,Ubicacion_B,72
34737,281,2022-09-17,Correctivo,4126,4,Ubicacion_B,72
34738,281,2022-10-01,Correctivo,4038,23,Ubicacion_B,72
34739,281,2022-10-04,Correctivo,967,20,Ubicacion_B,72
34740,281,2022-10-24,Correctivo,2538,8,Ubicacion_B,72
34741,281,2022-10-25,Correctivo,4175,19,Ubicacion_B,72
34742,281,2022-11-16,Correctivo,4923,9,Ubicacion_B,72
34743,281,2022-11-21,Correctivo,2491,20,Ubicacion_B,72
34744,281,2022-12-23,Correctivo,3595,19,Ubicacion_B,72
34745,281,2023-04-15,Correctivo,790,17,Ubicacion_B,72
34746,281,2023-04-19,Correctivo,1526,21,Ubicacion_B,72
34747,281,2023-05-24,Correctivo,2033,9,Ubicacion_B,72
